mt_main_poi_id	mt_poi_cate3_name	poi_name	brand_name
4370714	其他火锅	彤德莱火锅（万达店）	彤德莱火锅 
4371389	其他火锅	747火锅鱼（柳园店）	747火锅鱼 
4371439	其他火锅	三味火锅（广场路店）	三味火锅 
4373279	其他火锅	重庆巴国口福火锅	重庆巴国口福火锅 
4373549	其他日本菜	番番拉面（华润万家店）	番番拉面 
4373684	其他自助餐	阪尚皇（占陇店）	阪尚皇 
4373704	其他烧烤	汉釜宫韩式自助烤肉（马寨店）	汉釜宫韩式自助餐厅 
4374139	其他日本菜	N多寿司（东新路店）	N多寿司 
4374259	其他日本菜	n多寿司	N多寿司 
4374914	其他烧烤	方燕烤猪蹄（温县店）	方燕烤猪蹄 
5662066	其他火锅	小俩口麻辣串	小俩口麻辣串 
4517449	其他火锅	海里捞欢乐火锅（嘉华新城）	海里捞欢乐火锅 
4376574	其他火锅	小皇牛筋头巴脑（太钢店）	小皇牛筋头巴脑 
4376919	其他烧烤	牛太郎烧烤城（花明北路店）	牛太郎 
4377089	其他火锅	重庆鸡公煲	重庆鸡公煲 
4578879	其他火锅	转转乐（新华路店）	转转乐涮涮锅 
4377799	其他火锅	巷子深鲜菜老火锅	巷子深 
4378179	其他自助餐	伊尔曼都烤肉（新华路店）	伊尔曼都烤肉 
4378229	其他火锅	黑豆花冷锅鱼	黑豆花冷锅鱼 
1655662	其他自助餐	西国贸大酒店香榭丽舍自助餐厅	北京西国贸大酒店 
4378404	其他火锅	六婆串串香火锅	六婆串串香 
4378524	其他火锅	鱼一哥宝塔锅王（美食街店）	鱼一哥宝塔锅王 
4378634	其他日本菜	卷卷寿司（吉祥二路店）	卷卷寿司 
4378879	其他火锅	万州烤鱼	万州烤鱼 
4378939	其他火锅	筋头巴脑牛一锅（奉化店）	牛一锅筋头巴脑 
41527887	其他火锅	宽途汽车·旺军汽配有限公司	宽途汽车 
4380499	其他火锅	六婆串串香火锅（安宁店）	六婆串串香 
4380954	其他烧烤	木香然烧烤店（大学城店）	木香然 
4381199	其他烧烤	木屋烧烤（创业路店）	木屋烧烤 
4381249	其他烧烤	首尔烤肉	首尔烤肉 
4381534	其他烧烤	青岛扎啤	青岛扎啤 
4382629	其他火锅	木火熬鱼（温泉路店）	木火熬鱼 
4383089	其他烧烤	狼来了碳烤羊腿（寿宁路1号店）	狼来了碳烤羊腿 
4383749	其他火锅	北京东来顺（日照分店）	东来顺饭庄 
4383789	其他西餐	邦特咖啡（常宁一店）	邦特咖啡 
4384194	其他自助餐	北京亚辰涮烤（长安店）	北京亚辰涮烤 
4384424	其他西餐	意莱莉休闲餐厅	意莱莉休闲餐厅 
4384469	其他西餐	披萨心语（长江西道店）	披萨心语 
4384924	其他日本菜	藤崎寿司（大悦城店）	藤崎寿司 
40065476	其他火锅	重庆德庄火锅（联想科技城店）	重庆德庄火锅 
4385669	其他西餐	爱琴海中西餐厅	爱琴海中西餐厅 
4385814	其他烧烤	牛太郎烧烤城（丰泽广场店）	牛太郎烧烤城 
4385849	其他火锅	成都秧秧鱼	成都秧秧鱼 
4386584	其他烧烤	瑞余烤鱼堂（东一路店）	瑞余烤鱼堂 
4387374	其他火锅	红舵码头时尚火锅主题餐厅（赤峰商厦店）	红舵码头 
4387419	其他火锅	一家亲小锅台	一家亲小锅台 
4387664	其他烧烤	木屋烧烤（西乡金海路店）	木屋烧烤 
4387924	其他烧烤	烤翅一绝	烤翅一绝 
4388299	其他西餐	仙人掌墨西哥餐厅（黑龙江路店）	仙人掌墨西哥餐厅 
4389524	其他火锅	彤德莱（九水东路店）	彤德莱火锅 
4389549	其他烧烤	更香酷烤	更香酷烤 
4389819	其他火锅	邓记莽子老火锅（盘龙花园店）	邓记莽子老火锅 
266993	其他烧烤	小红帽烧烤（怡馨家园店）	小红帽烧烤 
4390454	其他火锅	君悦酒楼	君悦酒楼 
4390719	其他烧烤	百度烤肉（北城天街店）	百度烤肉 
4390809	其他日本菜	牛舌那点事儿烤肉店（簋街店）	牛舌那点事儿 
4391364	其他火锅	孙二娘火锅	孙二娘火锅 
4391419	其他火锅	龙凤火锅	龙凤火锅 
4391539	其他火锅	鸭掌门特色火锅（杨凌加盟店）	鸭掌门特色火锅 
4391784	其他火锅	重庆王少龙火锅	王少龙火锅 
4392569	其他烧烤	博友扇贝王	博友扇贝王 
4392859	其他西餐	曼可基	曼可基 
4392864	其他烧烤	汉釜宫韩式烤肉	汉釜宫韩式自助餐厅 
4392934	其他自助餐	马哥孛罗酒店（雅园咖啡厅）	常州马哥孛罗酒店雅园咖啡厅 
4393384	其他烧烤	醉爱碳烤羊腿（环城路店）	醉爱碳烤羊腿 
1970457	其他火锅	彤德莱（财富广场店）	彤德莱火锅 
4394454	其他西餐	玛格利塔（齐鲁店）	玛格丽塔 
4394709	其他自助餐	亚菲涮烤世界（外事学院北校区对面）	亚菲涮烤世界 
4394959	其他火锅	老蔡羊肉（京东店）	老蔡羊肉 
4395094	其他火锅	玫瑰鲜花火锅	玫瑰鲜花火锅 
4395534	其他火锅	石婆婆烧鸡公	石婆婆烧鸡公 
4115252	其他火锅	宽途汽车·华龙汽车美容装饰（青年路）	宽途汽车 
4397584	其他火锅	海纳百串（凤翔店）	海纳百串 
4398489	其他火锅	鱼一哥火锅店	鱼一哥宝塔锅王 
99094184	其他西餐	华莱士（双塔路店）	华莱士 
4399134	其他火锅	一品大虾	一品大虾 
4399194	其他火锅	玉林串串香（城站路店）	玉林串串香 
4399444	其他烧烤	元始纸上烤肉	元始纸上烤肉 
4399619	其他火锅	孙记老鹅汤（东渚店）	孙记老鹅汤 
4399629	其他火锅	阿二骨煲（西方巷店）	阿二骨煲 
4399754	其他火锅	转转乐涮涮锅（东方凯悦酒店店）	转转乐涮涮锅 
4400029	其他烧烤	草原狼烤羊腿	草原狼烤羊腿 
4400109	其他火锅	新招鲜（工农路店）	新招鲜 
4401484	其他火锅	喜羊羊火锅	喜羊羊火锅 
4401589	其他火锅	川福火锅（经发大道店）	川福火锅 
4402089	其他火锅	天成亨火锅城	天成亨火锅 
4402789	其他火锅	玉林串串香小钢人店	玉林串串香 
4437057	其他火锅	麻辣香锅	麻辣香锅 
4403944	其他烧烤	第一烤场	第一烤场 
4404724	其他日本菜	缘喜外带寿司	缘喜外带寿司 
90445598	其他烧烤	方燕烤猪蹄（转塘店）	方燕烤猪蹄 
4405689	其他自助餐	美特家（和平街店）	美特家韩国烧烤自助餐厅 
4406464	其他火锅	重庆鸡公煲	重庆鸡公煲 
2648914	其他西餐	豪宾来（宝龙分店）	豪宾来 
4406944	其他西餐	披萨心语（东北大学店）	披萨心语 
4407279	其他烧烤	韩美轩自助烤肉火锅	韩美轩自助烤肉 
4408604	其他火锅	重庆香天下火锅	重庆香天下火锅 
4409884	其他西餐	大庆涵敬斋黄焖鸡米饭长青分店	涵敬斋黄焖鸡米饭 
4410644	其他日本菜	N多寿司（金桥店）	N多寿司 
5715083	其他烧烤	烤功夫	烤功夫 
4411849	其他西餐	圣雅法式铁板烧（西建材店）	圣雅法式铁板烧 
4412819	其他火锅	辉记滋味馆（龙津东路店）	辉记 
4412919	其他火锅	佰人王串串香火锅	佰人王 
4413339	其他烧烤	老地方烧烤	老地方烧烤 
4413634	其他烧烤	老三烧烤	老三烧烤 
4414324	其他西餐	佐客牛排（步行街店）	佐客牛排 
4414389	其他火锅	奇火锅	奇火锅 
4415169	其他火锅	烤翻天（莱蒙都会店）	烤翻天 
61856327	其他西餐	必胜客（万阳店）	必胜客 
4418439	其他烧烤	风味烤鱼坊	风味烤鱼坊 
4418524	其他火锅	酥麻辣锅	酥麻辣锅 
5095503	其他火锅	来御来三汁焖锅（时代天街店）	来御来三汁焖锅 
4419354	其他火锅	三顾冒菜	三顾冒菜 
4421129	其他火锅	川府火锅	川府火锅 
4421454	其他火锅	幺妹自助火锅（流虹路店）	幺妹自助火锅 
4421759	其他火锅	涮百味火锅（三部）	涮百味火锅 
2228931	其他西餐	咖啡时间西餐厅（湛江店）	咖啡时间 
4422324	其他西餐	佳客来（卜蜂莲花店）	佳客来 
4423119	其他火锅	野妹火锅	野妹火锅 
4220193	其他烧烤	尚品宫纸上烧烤	尚品宫纸上烧烤 
4424989	其他火锅	刘一锅筋头巴脑（奥体万达店）	刘一锅筋头巴脑 
646781	其他日本菜	稻菊日本料理	稻菊日式餐厅 
4425524	其他火锅	新辉煌海鲜酒店（横店万盛北街店）	新辉煌海鲜酒店 
4425924	其他自助餐	燕子坞特色自助烤肉馆	燕子坞特色自助烤肉馆 
4427874	其他烧烤	郑氏烤猪蹄	郑氏烤猪蹄 
98284879	其他火锅	珍味轩自助小火锅	珍味轩 
4429074	其他火锅	玉蕈园	玉蕈园 
4429124	其他火锅	藏书羊肉	苏州藏书羊肉 
4429204	其他火锅	重庆古味火锅（双福店）	重庆刘一手火锅 
4429974	其他烧烤	大草原烤肉（东盛大街店）	大草原烤肉 
4430909	其他火锅	全鱼道金牌私房鱼（唐河店）	全鱼道金牌私房鱼 
4430989	其他烧烤	新石器烤肉（太平洋店）	新石器烤肉 
4432129	其他西餐	华莱士（瞿溪回龙店）	华莱士 
4432384	其他日本菜	极快客寿司（象溪店）	极快客寿司 
4432749	其他西餐	莉莉玛莲咖啡（欢乐颂339店）	莉莉玛莲咖啡 
4432809	其他烧烤	蟹蟹哥麻辣SHOW阜新小眼睛店（老年大学店）	蟹蟹哥麻辣show 
41171711	其他火锅	巴人火锅	矿火锅 
4433734	其他日本菜	一寿司无国界料理店（兴文路店）	一寿司 
4434184	其他火锅	渝味轩	渝味轩 
4434989	其他火锅	龙御自助火锅	龙御火锅 
4434994	其他火锅	鸿安肥牛（和平路店）	鸿安肥牛 
1096233	其他火锅	三只耳川湘粤大酒楼（方庄店）	三只耳火锅 
4435294	其他火锅	一家亲小锅台	一家亲小锅台 
6801639	其他火锅	虾满楼（太湖中路店）	虾满楼 
4435894	其他日本菜	回唐外带寿司（德胜路店）	回唐外带寿司 
4436084	其他火锅	臻品家园（总提货店）	臻品家园 
4436439	其他火锅	MoMi摩米年糕料理（小寨赛格国际店）	MOMI摩米 
5591457	其他火锅	一路同行联盟百援快洁汽车美容	一路同行联盟百援快洁汽车美容 
4437269	其他西餐	萨米特（西一路店）	萨米特意大利卷筒披萨 
4437729	其他火锅	泡泡火锅	泡泡火锅 
4438579	其他火锅	清真馥瑞鼎火锅	清真馥瑞鼎火锅 
4438854	其他火锅	玉林串串香	玉林串串香 
5680267	其他西餐	圣品中西餐牛排	豪享家中西餐厅 
86559894	其他火锅	刘一手火锅（文化广场店）	重庆刘一手火锅 
4439579	其他烧烤	张姐烤肉拌饭（天桥店）	张姐烤肉拌饭 
92416900	其他火锅	重庆奇火锅	重庆奇火锅 
4439934	其他西餐	盛世经典牛排（高林店）	盛世经典牛排 
4440569	其他日本菜	一家外卖寿司（正阳店）	一家外卖寿司 
4440589	其他烧烤	土耳其烤肉饭	土耳其烤肉饭 
4440819	其他日本菜	方井回转寿司料理（解百店）	方井回转寿司料理 
4442669	其他火锅	金老汉烧鸡公	金老汉烧鸡公 
4442754	其他日本菜	博多拉面（西客站店）	博多拉面 
4443464	其他火锅	川骄火锅（京华城店）	川骄火锅 
4444489	其他日本菜	藤崎寿司（南顺城店）	藤崎寿司 
244153	其他烧烤	宣吉烧烤	宣吉烧烤 
4444819	其他西餐	意特里	意特里 
4445144	其他西餐	图林根西餐厅（文化宫店）	图林根 
4445214	其他火锅	一品坊	一品坊 
4445839	其他火锅	0048香辣虾太和店（复兴路店）	0048香辣虾 
6746461	其他日本菜	喜多铁板烧（湖滨银泰店）	喜多铁板烧 
4446559	其他自助餐	欢乐士牛排自助餐厅	欢乐士牛排 
4446664	其他火锅	符缸老坛子酸菜竹笋鸡（磨底河沿街店）	符缸老坛子酸菜竹笋鸡 
4448099	其他自助餐	金石牛自助烤肉	金石牛自助烤肉 
4448469	其他日本菜	N多寿司（泗门店）	N多寿司 
4448869	其他火锅	香如故火锅	香如故火锅 
4448989	其他日本菜	町田寿司店	町田寿司 
4449519	其他日本菜	N多寿司（中央城食尚新天地店）	N多寿司 
4644717	其他日本菜	一洋日式料理	一洋刺身 
4449639	其他西餐	华莱士（大荆店）	华莱士 
4450249	其他西餐	维萨客啤酒炸鸡（开发区店）	维萨客啤酒炸鸡 
4450874	其他日本菜	樱寿司（宝龙店）	樱寿司 
4451039	其他火锅	彤德莱火锅（夏庄路店）	彤德莱火锅 
4451469	其他火锅	重庆桥头火锅	桥头火锅 
1441302	其他自助餐	惠比寿自助烤肉	惠比寿自助烤肉 
4451589	其他火锅	郭场火锅鸡	郭场火锅鸡 
3305686	其他烧烤	江原春川铁板料理	春川铁板料理 
6660963	其他自助餐	爱在春天健康自助广场	爱在春天&健康自助广场 
4452449	其他火锅	森林雨火锅	森林雨 
4453814	其他西餐	哥伦布西餐厅	哥伦布西餐厅 
4453829	其他西餐	曼玉融合餐厅（万象城店）	曼玉融合餐厅 
2078609	其他火锅	许府牛	许府牛 
82684768	其他烧烤	壹佳烤猪蹄	壹佳烤猪蹄 
2255225	其他火锅	玉林串串香（御营店）	玉林串串香 
4455909	其他日本菜	银座印象	银座印象时尚日本料理·铁板烧 
4208635	其他烧烤	花蛤兄妹（春晖路店）	花蛤兄妹 
4456554	其他西餐	优城悦客（陈江店）	优城悦客 
4456619	其他火锅	趣捞	趣捞全球料理小火锅 
4456724	其他火锅	渝禾庄火锅（黔江店）	渝禾庄火锅 
1550723	其他烧烤	韩尚轩自助烤肉	韩尚轩 
4457794	其他火锅	黔乡牧人（保健路店）	黔乡牧人 
84474868	其他烧烤	烧烤部落	烧烤部落 
4459059	其他火锅	王老实筋头巴脑（翼城店）	王老实筋头巴脑 
5956011	其他烧烤	天品烧烤一店	天品烧烤 
4459944	其他火锅	蟹风暴秘制蟹煲（苏溪店）	蟹风暴 
4460469	其他火锅	兴顺海里捞（黎明店）	兴顺海里捞 
4461304	其他火锅	彤德莱	彤德莱火锅 
4461639	其他烧烤	烤功夫（双山大街店）	烤功夫 
4462034	其他西餐	西爵牛排	西爵牛排 
4463039	其他火锅	老地方火锅	 老地方火锅 
4465039	其他烧烤	韩国纸上烤肉（龙城花园店）	韩国纸上烤肉 
4465334	其他日本菜	福屋日本料理	福屋日本料理 
99107630	其他火锅	小肥羊	小肥羊 
4425481	其他日本菜	立村日本料理	立村日本料理 
6713793	其他火锅	鸡煲王（翻身店）	鸡煲王 
4465999	其他烧烤	京味斋老北京炙子烤肉	老北京炙子烤肉 
4466324	其他火锅	吃川堂火锅	吃川堂 
4466379	其他烧烤	张姐烤肉拌饭（工大店）	张姐烤肉拌饭 
4466534	其他火锅	王阿婆骨煲（新世纪店）	王阿婆骨煲 
4468514	其他西餐	犇腾牛排	犇腾牛排 
4468934	其他火锅	马儿里牛杂火锅（西湖村大街店）	马儿里 
4468999	其他火锅	重庆鸡公煲（理工大学店）	重庆鸡公煲 
4469384	其他自助餐	品尚自助烤肉（江都路店）	品尚自助烤肉 
4469534	其他火锅	重庆刘一手	重庆刘一手火锅 
4470404	其他火锅	彤德莱火锅（重庆南路店）	彤德莱火锅 
4470559	其他西餐	萨米特	萨米特意大利卷筒披萨 
4471259	其他火锅	重庆巴国口福火锅	重庆巴国口福火锅 
4471949	其他西餐	泰迪之家白桦餐厅（世博源店）	泰迪之家 
4465451	其他烧烤	原味烧烤	原味烧烤 
4472814	其他烧烤	三狼龙虾（永明店）	三狼龙虾特色大排档 
4473179	其他烧烤	碳烤羊腿	碳烤羊腿 
4473554	其他火锅	骨味坊	骨味坊 
4473889	其他火锅	百味王火锅（龙翔店）	百味王火锅 
4474379	其他烧烤	烤功夫（石马）	烤功夫 
4474804	其他火锅	川福火锅（银海路店）	川福火锅 
4475284	其他烧烤	聚缘楼	聚缘楼 
4475439	其他火锅	六婆串串香火锅	六婆串串香 
4475774	其他火锅	老诚一锅（白鹿司柏阳景园店）	老诚一锅羊蝎子火锅 
4476064	其他烧烤	椒太郎烫菜馆（科大西校店）	椒太郎烫菜馆 
4477454	其他西餐	俄罗斯大串	俄罗斯大串 
4477744	其他日本菜	樱花寿司	樱花寿司 
4477769	其他火锅	多一味鸡煲（西小区店）	多一味鸡煲 
42051572	其他火锅	贵州酸汤火锅（龙泉路店）	苗寨贵州酸汤火锅 
4478959	其他火锅	荷鳅塘徽派火锅	荷鳅塘徽派火锅 
4480104	其他西餐	爱必胜时尚西餐厅（沿河西路店）	爱必胜时尚西餐厅 
4480279	其他火锅	重庆齐齐火锅	齐齐火锅 
6109017	其他火锅	一品大虾（河滨路店）	一品大虾 
2732506	其他火锅	耙牛游（学田湾正街店）	耙牛游 
105106596	其他火锅	藏书羊肉（万达广场店）	苏州藏书羊肉 
4480584	其他自助餐	半亩田酒楼	半亩田 
4480909	其他日本菜	N多寿司（北门路店）	N多寿司 
4481169	其他火锅	山城印象老火锅	山城印象 
4481279	其他火锅	地瓜老火锅（昌州大道店）	地瓜老火锅 
4482144	其他日本菜	菊樱精致料理	菊樱日本料理 
4483019	其他火锅	六必盛肥牛城（蓟县店）	六必盛肥牛城 
4013905	其他自助餐	名人酒店	名人大酒店 
4484669	其他火锅	草原牧羊（原小肥羊）	草原牧羊 
4485064	其他火锅	好再来饭店	好再来 
4485209	其他日本菜	日味寿司	日味寿司 
4485294	其他西餐	寻芋记	寻芋记 
4485419	其他日本菜	町田寿司	町田寿司 
4486314	其他火锅	0048香辣虾	0048香辣虾 
4486784	其他日本菜	长野拉面	长野拉面 
4487334	其他火锅	恩来顺火锅（书院街店）	恩来顺 
4487674	其他烧烤	七分田烤吧（宝体店）	七分田烤吧 
4334699	其他火锅	石锅鱼	石锅鱼 
4488614	其他火锅	红吉鸿三汁焖锅	红吉鸿三汁焖锅 
89036979	其他火锅	新伶达港骨头皇火锅	新伶达港骨头皇火锅 
4488954	其他火锅	功夫煲仔	功夫煲仔 
4488974	其他火锅	重庆德庄火锅（澄湖大道店）	重庆德庄火锅 
4489124	其他火锅	青一色火锅	青一色火锅 
4490529	其他自助餐	热浪烤肉自助	热浪烤肉自助 
4047539	其他烧烤	烤来烤趣	烤来烤趣 
5462640	其他火锅	云南生态石锅鱼	云南生态石锅鱼 
4491554	其他火锅	御记煌（银泰店）	御记煌 
